rainfall,humidity,temperature,crop
1874.4,64.3,19.2,Onions
1458.2,44.1,16.2,Rice
1452.3,64.8,13.2,Cassava
1077.2,58.4,33.7,Carrots
811.4,43.5,13.1,Lentils
586.1,80.9,28.2,Carrots
337.7,40.4,15.6,Cassava
1029.9,89.8,18.1,Spinach
1725.1,42.0,33.2,Cabbage
1578.0,82.1,16.0,Carrots
565.8,43.9,31.0,Pawpaw
911.4,58.7,26.2,Carrots
965.2,53.1,32.9,Maize
1292.7,88.6,27.5,Cucumber
1727.8,55.2,13.2,Kale
1758.1,42.7,17.9,Garlic
601.7,48.6,14.1,Sunflower
1245.4,80.8,26.9,Millet
1224.3,69.7,17.3,Pumpkin
923.2,74.8,27.1,Rice
1577.3,78.4,15.2,Lentils
1811.7,49.2,18.4,Sweet Potatoes
1230.4,51.9,22.8,Bananas
1423.3,67.5,18.3,Bananas
1963.7,71.0,24.9,Pumpkin
1955.2,75.2,23.8,Cassava
968.7,41.9,23.4,Cowpeas
609.9,51.4,17.0,Cowpeas
1858.7,61.5,33.5,Sunflower
1239.8,74.3,30.3,Millet
496.5,43.0,29.6,Cucumber
483.0,83.9,28.9,Rice
1660.4,85.7,19.4,Groundnuts
1948.6,88.5,27.6,Beans
982.7,40.7,31.0,Watermelon
580.1,56.6,31.7,Sunflower
1739.5,45.3,11.0,Cowpeas
456.8,69.8,29.2,Kale
1426.4,58.3,11.5,Garlic
785.0,74.8,26.8,Lentils
1824.0,76.4,33.7,Maize
853.0,49.3,29.9,Tomatoes
492.5,55.6,25.4,Sweet Potatoes
661.1,86.0,29.7,Onions
457.2,70.1,25.0,Millet
1682.0,89.7,32.8,Green Grams
938.6,56.2,22.5,Sorghum
1648.3,78.6,19.4,Peas
269.8,49.0,21.0,Bananas
269.6,43.9,17.9,Cucumber
1647.5,83.0,32.4,Green Grams
1028.3,55.4,14.0,Maize
617.1,52.2,25.2,Carrots
1131.2,47.3,31.3,Cucumber
1245.4,69.0,27.4,Cucumber
804.9,83.1,31.0,Cabbage
1238.7,40.5,32.9,Spinach
563.7,41.0,14.5,Pumpkin
1646.0,86.9,13.3,Pineapple
1798.6,45.0,21.5,Sunflower
375.7,48.9,10.2,Cowpeas
1792.2,81.6,20.2,Sunflower
1932.4,87.9,12.0,Pineapple
1241.4,82.3,32.5,Cucumber
855.2,59.4,22.0,Sunflower
1656.3,83.9,32.7,Wheat
258.3,77.5,14.6,Bananas
1726.1,43.9,31.0,Bananas
944.2,75.6,29.6,Wheat
1822.8,47.9,10.4,Pumpkin
1904.0,75.6,23.3,Beans
957.0,53.3,12.2,Pineapple
1229.0,81.2,32.0,Cucumber
1704.4,81.3,10.0,Sunflower
1738.3,74.7,34.3,Pumpkin
1906.5,48.2,26.4,Soybeans
945.0,59.4,34.3,Cucumber
1710.4,55.9,32.6,Watermelon
770.6,84.6,28.2,Irish Potatoes
659.3,89.9,34.6,Beans
1929.7,70.8,17.5,Watermelon
272.3,85.9,26.4,Beans
1955.4,75.9,26.4,Onions
1888.1,88.3,21.0,Garlic
231.4,81.5,13.5,Pawpaw
1084.0,44.5,27.0,Tomatoes
204.6,88.2,34.4,Peas
249.2,64.6,28.1,Sunflower
1701.1,88.2,28.4,Sorghum
1334.4,45.9,30.6,Kale
456.0,67.1,18.1,Maize
1911.7,41.2,31.7,Beans
859.6,54.2,27.0,Chilies
608.6,59.5,13.3,Lentils
1515.6,67.9,31.0,Pawpaw
206.2,72.4,27.9,Spinach
1739.1,46.6,27.9,Millet
578.9,63.2,27.3,Garlic
1976.9,46.8,19.3,Peas
635.8,85.7,32.9,Cassava
1614.8,48.9,17.7,Watermelon
718.7,49.4,23.8,Maize
515.0,48.4,15.0,Pumpkin
689.6,81.9,26.9,Pumpkin
1835.9,89.1,22.4,Wheat
260.4,62.0,32.5,Bananas
1765.6,58.6,30.8,Beans
1238.6,49.1,29.7,Sweet Potatoes
1105.6,79.0,17.3,Garlic
256.4,45.4,13.7,Onions
1525.4,86.0,16.6,Chilies
1711.4,74.4,28.2,Carrots
1209.9,89.5,21.9,Sweet Potatoes
906.1,42.4,12.5,Watermelon
1376.4,41.1,29.5,Groundnuts
293.8,88.2,29.2,Kale
1494.2,71.7,12.6,Sorghum
310.8,46.4,19.1,Groundnuts
1790.2,86.7,28.1,Carrots
1899.0,67.1,12.3,Tomatoes
1471.2,59.7,13.1,Sorghum
1660.0,42.5,34.8,Beans
1238.9,54.2,11.6,Peas
728.1,76.3,21.4,Tomatoes
394.1,71.5,30.9,Spinach
1030.7,73.0,22.4,Cucumber
1535.9,58.3,15.8,Wheat
1099.4,88.7,20.0,Watermelon
1276.4,47.6,12.7,Tomatoes
1760.2,86.0,31.6,Bananas
932.0,68.1,24.3,Cabbage
514.6,87.1,20.6,Irish Potatoes
1846.2,55.1,26.8,Lentils
1928.0,79.2,19.0,Pumpkin
402.0,43.5,13.0,Groundnuts
1255.8,40.9,11.1,Maize
495.6,73.4,22.7,Kale
389.3,79.6,26.0,Irish Potatoes
283.7,75.0,11.5,Carrots
537.9,84.1,29.2,Carrots
1596.1,79.1,10.7,Cowpeas
818.5,79.5,27.0,Cassava
1108.9,64.8,27.6,Sorghum
1817.1,52.2,21.5,Soybeans
1530.8,83.4,16.1,Garlic
1494.7,85.3,30.2,Bananas
1489.3,47.3,30.4,Peas
1202.2,83.9,12.1,Cabbage
225.6,44.3,30.9,Green Grams
906.8,67.7,16.6,Bananas
1033.1,65.3,21.5,Tomatoes
475.9,63.8,33.0,Pumpkin
959.5,45.2,33.5,Soybeans
1229.3,54.0,33.3,Groundnuts
1861.1,68.1,30.2,Pawpaw
1970.8,75.5,22.0,Pineapple
817.3,89.9,31.6,Beans
1359.9,83.8,32.4,Sweet Potatoes
1127.6,60.4,24.2,Irish Potatoes
1013.2,62.4,29.1,Cassava
694.4,88.7,19.7,Watermelon
1295.7,46.8,26.1,Pawpaw
1761.5,69.1,21.8,Maize
1913.7,87.5,16.2,Cabbage
698.3,68.6,34.8,Tomatoes
983.2,63.5,16.3,Groundnuts
1164.0,41.9,26.8,Beans
1354.6,51.5,34.6,Irish Potatoes
910.5,49.4,25.3,Spinach
448.3,70.5,10.8,Rice
1669.6,68.2,18.0,Onions
270.5,83.2,24.1,Pineapple
1545.5,58.0,34.7,Pumpkin
1817.1,76.4,19.4,Irish Potatoes
1754.7,50.1,25.9,Kale
1972.1,67.7,31.3,Sunflower
849.3,45.8,14.3,Rice
282.2,55.3,22.0,Cucumber
888.3,66.5,15.6,Pineapple
564.8,79.1,14.8,Cabbage
1398.8,88.6,13.7,Chilies
436.8,51.5,30.5,Tomatoes
433.3,66.5,24.1,Sunflower
1340.5,41.6,12.7,Peas
1226.6,56.9,26.1,Spinach
1284.8,72.2,12.5,Green Grams
668.0,50.4,28.5,Sweet Potatoes
1122.9,46.4,16.1,Sweet Potatoes
922.8,62.2,26.3,Sunflower
1976.9,77.7,30.0,Maize
327.3,76.1,30.2,Green Grams
1115.6,72.5,15.4,Cucumber
679.2,80.6,30.3,Carrots
1673.2,81.2,32.9,Irish Potatoes
381.3,47.7,29.7,Irish Potatoes
1395.8,47.3,30.3,Watermelon
796.8,59.0,29.8,Watermelon
974.5,76.5,29.2,Groundnuts
1545.4,81.7,30.2,Green Grams
604.8,63.2,33.5,Onions
852.4,51.9,21.4,Sorghum
797.0,57.0,17.4,Onions
1425.9,47.0,24.1,Beans
1092.7,49.9,12.3,Carrots
645.2,41.3,28.8,Watermelon
1933.0,64.8,26.7,Pawpaw
1740.5,75.4,19.4,Pineapple
1638.3,46.0,34.0,Maize
1194.6,85.3,22.0,Lentils
1290.7,75.2,27.3,Rice
282.2,55.5,13.2,Sorghum
1968.6,63.0,15.4,Tomatoes
1647.3,76.2,29.7,Groundnuts
1539.6,60.2,10.5,Pawpaw
900.6,89.3,33.1,Lentils
1134.6,67.0,18.3,Green Grams
1894.3,82.5,15.3,Cabbage
634.0,47.9,31.5,Soybeans
1432.1,55.6,18.4,Pawpaw
1060.8,71.2,33.3,Sunflower
1593.4,55.9,17.1,Pumpkin
1350.5,48.1,32.4,Carrots
674.6,55.5,16.0,Chilies
563.0,70.5,11.7,Spinach
1048.4,49.2,14.9,Pawpaw
1849.1,55.4,15.2,Wheat
339.7,78.6,20.0,Cucumber
550.7,68.8,30.3,Wheat
925.5,87.1,20.7,Soybeans
1571.0,64.1,31.4,Cowpeas
545.2,53.9,22.8,Cucumber
729.2,81.2,33.0,Watermelon
1583.1,44.6,16.2,Millet
1336.6,82.0,25.8,Cowpeas
1073.1,88.2,14.2,Tomatoes
396.6,46.5,29.0,Tomatoes
611.3,62.8,29.8,Cowpeas
671.8,81.9,18.9,Chilies
572.4,87.5,11.7,Spinach
740.4,59.9,25.6,Sorghum
1596.1,88.9,11.8,Beans
1480.8,59.9,23.0,Sunflower
1013.2,52.2,18.3,Onions
486.7,57.2,13.0,Cucumber
1876.9,65.6,14.8,Tomatoes
1421.0,84.8,29.3,Cassava
1830.6,63.4,27.0,Wheat
388.5,40.7,11.8,Millet
995.2,64.9,28.3,Tomatoes
1457.3,76.2,10.9,Irish Potatoes
1231.6,48.8,11.2,Beans
1193.8,47.6,20.6,Bananas
1243.2,79.8,23.2,Cowpeas
1577.8,85.7,28.5,Peas
978.7,73.2,11.3,Sweet Potatoes
371.2,60.3,16.2,Tomatoes
904.1,85.7,29.7,Rice
941.4,60.0,24.4,Tomatoes
1436.8,49.0,10.2,Cowpeas
1307.6,58.3,32.2,Chilies
1049.3,82.6,10.9,Wheat
1936.9,61.0,12.4,Cucumber
1662.6,51.1,28.3,Cassava
1823.5,47.7,31.8,Tomatoes
561.1,72.8,31.9,Cabbage
745.1,89.9,23.7,Bananas
366.1,42.7,16.3,Tomatoes
736.5,68.9,22.8,Sunflower
1332.2,55.6,11.0,Rice
586.9,55.4,16.6,Lentils
622.0,53.2,11.9,Groundnuts
1836.7,64.1,33.0,Onions
1007.3,45.1,21.9,Kale
601.1,43.0,19.7,Maize
946.3,74.7,22.4,Millet
1330.2,81.6,17.3,Onions
892.9,70.7,23.4,Spinach
1609.7,64.1,15.5,Watermelon
595.4,75.0,26.7,Sweet Potatoes
405.3,45.9,10.0,Green Grams
927.9,70.7,28.8,Watermelon
1451.1,62.0,20.7,Peas
980.8,53.6,12.2,Chilies
1406.3,69.0,21.4,Onions
1305.2,89.5,26.5,Groundnuts
1586.3,45.9,26.4,Tomatoes
1885.5,89.8,24.0,Soybeans
578.0,58.2,22.3,Watermelon
574.9,43.5,26.3,Cucumber
1800.3,63.7,30.0,Spinach
1618.4,57.8,11.2,Cowpeas
997.8,75.5,25.3,Cabbage
593.7,68.6,26.0,Beans
1849.4,80.0,27.8,Wheat
1261.4,79.5,20.5,Rice
1236.5,70.8,18.8,Beans
715.1,74.9,16.0,Maize
431.1,65.8,11.4,Cabbage
1543.1,65.2,11.7,Maize
1069.3,64.9,13.8,Sweet Potatoes
327.7,54.2,27.6,Carrots
643.7,49.7,24.4,Lentils
327.0,57.2,11.2,Maize
304.1,44.4,28.7,Cowpeas
1397.7,66.5,11.1,Green Grams
240.8,57.4,17.1,Maize
1148.6,74.1,25.4,Beans
807.7,45.9,22.8,Garlic
908.7,60.7,15.7,Sunflower
1371.4,64.2,14.9,Carrots
304.0,63.6,23.1,Pineapple
609.1,67.7,19.9,Cucumber
217.1,65.0,30.4,Cowpeas
257.8,70.0,33.1,Sunflower
1724.2,55.8,30.2,Watermelon
439.4,80.5,24.0,Rice
1101.7,52.9,11.9,Lentils
548.0,59.5,29.9,Pineapple
481.3,79.1,17.3,Garlic
1473.0,45.8,12.1,Cassava
1047.3,73.9,26.2,Soybeans
349.8,56.8,27.0,Peas
1224.3,85.3,28.1,Pawpaw
1031.3,76.6,15.2,Soybeans
1226.1,71.3,28.9,Soybeans
1705.7,87.8,33.9,Pineapple
901.1,61.7,34.1,Bananas
1952.9,49.3,15.6,Pumpkin
574.2,40.8,15.1,Peas
1051.2,58.4,11.2,Wheat
539.4,72.1,22.1,Beans
705.2,75.6,10.3,Sweet Potatoes
1586.2,49.3,23.0,Garlic
1759.7,41.6,34.6,Soybeans
926.6,76.7,19.2,Rice
478.6,78.4,26.9,Watermelon
1029.2,88.8,30.2,Cucumber
1692.8,48.2,14.9,Sorghum
741.7,61.5,31.0,Sorghum
1129.4,48.4,15.4,Groundnuts
432.1,81.0,30.2,Lentils
1934.9,76.6,13.0,Maize
460.4,79.4,32.4,Watermelon
525.2,68.9,29.9,Wheat
873.0,88.1,20.5,Cowpeas
1569.7,64.6,30.9,Sorghum
1049.7,40.6,25.0,Cucumber
1820.4,82.4,28.0,Pumpkin
1820.3,61.7,23.8,Cassava
1490.1,58.2,15.9,Cucumber
281.5,88.6,33.0,Irish Potatoes
670.4,40.6,19.3,Sorghum
419.2,73.4,25.9,Pineapple
543.2,66.5,32.4,Sorghum
1010.1,60.2,24.2,Green Grams
1685.1,77.7,18.0,Green Grams
1304.6,62.1,32.0,Pineapple
564.8,51.3,31.0,Pineapple
309.2,69.3,13.3,Garlic
305.0,73.9,26.2,Cabbage
305.3,78.0,21.6,Irish Potatoes
1706.5,56.3,26.4,Maize
1088.3,67.6,21.8,Irish Potatoes
354.8,82.7,27.8,Beans
477.9,45.9,14.7,Pumpkin
1241.5,57.7,27.9,Groundnuts
1487.0,72.1,12.2,Garlic
1343.6,54.1,33.8,Garlic
978.6,82.3,20.7,Pawpaw
960.7,76.3,15.0,Chilies
1328.3,87.1,29.3,Green Grams
361.7,88.5,10.3,Soybeans
299.2,70.6,34.8,Soybeans
1295.2,58.7,24.1,Wheat
1993.9,71.6,13.4,Wheat
1592.3,77.9,32.8,Wheat
357.9,51.3,13.8,Sweet Potatoes
570.3,85.7,13.2,Kale
1871.9,70.2,15.0,Peas
489.1,73.0,18.6,Rice
1088.0,47.7,23.7,Carrots
1892.2,45.7,11.7,Onions
420.7,84.9,23.9,Sweet Potatoes
1355.6,52.8,11.6,Chilies
1838.4,55.0,32.5,Pineapple
812.7,66.3,13.6,Cabbage
1053.3,63.6,12.7,Pineapple
1941.9,58.6,26.1,Chilies
1076.3,88.9,27.7,Cowpeas
1753.8,51.4,29.2,Lentils
580.1,60.0,34.3,Wheat
1405.3,72.7,11.3,Wheat
528.1,40.6,21.9,Pawpaw
1914.4,77.1,23.8,Soybeans
1776.3,84.0,30.8,Kale
1971.1,89.6,18.3,Sorghum
540.5,60.9,16.2,Maize
1834.6,68.6,32.5,Cassava
1217.9,55.0,24.0,Irish Potatoes
1333.8,79.8,11.0,Onions
320.4,46.2,24.8,Chilies
1293.4,57.6,24.7,Carrots
1072.7,58.9,33.6,Maize
1301.4,63.5,17.9,Garlic
1217.3,56.8,19.0,Cabbage
932.8,53.9,29.8,Lentils
490.1,73.4,23.9,Cabbage
1990.3,48.4,15.6,Spinach
1579.6,63.2,34.0,Cassava
926.6,52.5,31.2,Cassava
711.0,87.1,20.3,Sorghum
730.1,57.9,32.7,Pumpkin
1927.2,74.8,26.5,Beans
917.3,61.2,11.7,Maize
1018.2,63.9,17.7,Onions
1835.0,85.6,16.9,Cassava
1377.0,59.4,26.3,Garlic
1199.0,75.6,13.7,Cabbage
1066.0,62.5,29.7,Lentils
1353.0,88.5,15.8,Lentils
1855.5,85.0,12.8,Bananas
950.0,47.1,33.8,Lentils
1609.9,61.5,16.5,Chilies
1619.3,43.1,24.1,Lentils
1704.8,58.3,27.9,Watermelon
1313.0,53.1,24.6,Maize
808.4,87.4,20.2,Peas
1213.1,50.8,21.2,Cowpeas
895.8,61.1,17.2,Beans
1466.1,59.2,33.6,Sweet Potatoes
1526.9,44.2,15.9,Pineapple
1841.7,73.5,15.2,Green Grams
1497.6,83.1,24.0,Pineapple
389.1,59.8,20.1,Cowpeas
1758.3,88.0,14.3,Kale
1285.3,44.8,26.4,Groundnuts
1683.6,83.0,11.8,Wheat
862.5,88.1,11.5,Green Grams
528.4,44.9,14.9,Spinach
1880.0,49.2,15.3,Kale
1068.7,59.8,19.7,Millet
1894.4,50.7,15.0,Cucumber
249.6,41.0,33.6,Carrots
506.3,76.3,31.8,Onions
1147.2,72.2,22.9,Groundnuts
1963.3,53.0,27.7,Pawpaw
1162.1,69.2,28.6,Cowpeas
1801.1,72.0,11.5,Garlic
1315.9,86.3,31.5,Watermelon
639.1,57.9,18.1,Cowpeas
1492.0,86.5,31.8,Tomatoes
1567.8,86.0,11.9,Soybeans
679.1,46.7,30.6,Cucumber
1721.2,89.3,10.1,Pineapple
1058.2,48.8,27.0,Carrots
960.6,41.3,28.5,Soybeans
449.1,89.2,30.6,Chilies
1023.1,47.5,15.2,Peas
1408.1,79.5,18.0,Wheat
481.7,67.0,30.1,Sweet Potatoes
651.2,61.9,15.6,Carrots
207.9,56.8,19.4,Peas
630.2,59.4,34.6,Sweet Potatoes
1123.6,77.1,18.7,Pawpaw
1290.2,64.4,33.6,Cabbage
1780.7,65.5,12.3,Sorghum
1156.8,77.3,14.5,Wheat
778.5,42.4,32.4,Lentils
214.0,71.9,15.0,Garlic
1717.4,41.0,32.6,Watermelon
837.1,70.9,11.6,Sunflower
935.2,76.2,21.5,Sorghum
342.6,57.3,11.4,Chilies
915.2,62.2,15.2,Pumpkin
1425.6,88.0,34.4,Tomatoes
1874.0,50.6,27.3,Pineapple
817.6,43.9,34.2,Millet
860.5,59.7,21.2,Sweet Potatoes
1721.0,79.6,21.3,Rice
1833.9,46.5,25.9,Rice
1651.4,77.5,33.9,Maize
1701.9,76.5,22.2,Spinach
622.8,66.6,14.3,Rice
1341.9,55.1,14.2,Groundnuts
1917.1,47.2,26.1,Soybeans
1196.1,77.0,13.7,Sunflower
985.2,65.2,29.5,Wheat
1482.0,67.7,23.5,Rice
1938.8,60.9,15.3,Sorghum
1698.9,79.3,12.1,Chilies
934.6,53.2,28.7,Lentils
1149.4,49.5,21.0,Sweet Potatoes
1523.9,57.1,22.6,Groundnuts
1329.7,46.0,16.0,Kale
514.2,68.9,27.2,Sorghum
247.1,79.3,11.0,Kale
601.2,64.0,15.5,Sunflower
662.5,60.4,18.4,Sunflower
969.0,85.7,19.2,Cassava
1734.6,88.3,13.1,Chilies
1212.2,78.0,11.4,Green Grams
1488.0,70.9,12.8,Millet
1913.1,45.6,32.5,Millet
430.5,69.6,19.3,Cabbage
237.8,74.0,22.8,Cabbage
1182.0,62.9,19.6,Watermelon
1670.1,63.2,10.2,Irish Potatoes
1423.6,50.4,34.5,Cassava
1456.1,59.7,31.3,Pumpkin
397.1,82.6,18.8,Onions
1117.4,58.3,24.1,Spinach
997.4,42.6,19.2,Spinach
365.6,84.3,28.3,Pawpaw
1822.6,89.4,32.6,Chilies
1046.8,52.5,30.6,Pumpkin
1987.1,80.0,12.4,Chilies
1259.7,76.0,32.7,Cabbage
1927.6,49.6,29.1,Sunflower
1862.3,83.5,21.8,Cabbage
1999.7,55.3,20.5,Bananas
1240.2,69.6,15.5,Cabbage
1266.1,53.7,16.0,Cassava
969.4,82.7,25.9,Onions
1228.7,68.8,34.2,Carrots
762.4,74.9,10.6,Kale
1693.5,54.0,19.0,Cowpeas
957.6,62.4,18.8,Tomatoes
405.3,57.6,14.1,Chilies
317.8,49.4,17.4,Cucumber
1752.7,64.7,28.8,Kale
847.1,82.1,21.1,Pumpkin
917.7,72.9,12.6,Rice
551.0,43.7,30.4,Lentils
425.3,47.7,29.0,Peas
1235.3,71.0,26.1,Cassava
1579.1,83.6,18.1,Onions
931.1,83.3,32.1,Kale
841.3,79.8,19.4,Sunflower
1958.1,65.6,18.2,Sorghum
1367.4,61.0,16.1,Pawpaw
858.1,53.7,31.7,Watermelon
937.6,58.3,13.1,Maize
1983.7,89.2,35.0,Watermelon
943.5,50.6,17.5,Soybeans
923.6,43.8,17.1,Garlic
944.2,50.0,16.7,Sorghum
653.7,62.2,29.3,Sweet Potatoes
1640.0,56.2,16.3,Irish Potatoes
1265.4,65.4,16.0,Onions
674.0,71.9,16.6,Rice
1714.4,77.1,31.1,Carrots
1625.6,67.7,25.3,Bananas
1807.9,63.6,22.4,Sunflower
718.2,46.8,30.0,Rice
841.9,43.6,20.0,Spinach
265.7,67.8,26.2,Pineapple
1684.5,41.8,21.7,Sorghum
578.8,85.4,11.5,Watermelon
1210.1,51.8,22.7,Tomatoes
1111.3,71.3,28.0,Sorghum
406.1,40.4,16.6,Lentils
793.8,88.7,26.6,Millet
277.3,74.1,18.1,Carrots
1379.5,81.5,31.0,Rice
820.8,88.1,28.9,Green Grams
1919.7,84.1,12.4,Cassava
1246.2,56.2,30.9,Tomatoes
652.5,88.8,19.8,Sunflower
1483.2,74.6,11.5,Irish Potatoes
1206.1,83.9,21.7,Wheat
1609.7,67.9,22.8,Peas
1348.3,81.4,12.9,Cabbage
236.9,41.9,33.1,Millet
1127.5,42.2,26.9,Green Grams
901.6,79.0,24.7,Carrots
1130.1,82.6,20.5,Pumpkin
1390.9,40.0,33.1,Rice
1648.3,86.6,14.4,Lentils
744.2,42.5,11.2,Pumpkin
315.1,86.1,29.2,Cassava
1814.1,61.5,15.4,Rice
406.8,71.5,23.9,Irish Potatoes
219.7,87.3,34.0,Soybeans
344.0,45.0,22.5,Groundnuts
577.6,45.4,31.9,Tomatoes
319.9,79.7,25.5,Green Grams
1255.2,45.1,29.0,Watermelon
291.9,87.7,17.0,Rice
204.9,88.3,14.0,Bananas
673.1,47.7,22.0,Green Grams
223.4,64.0,11.0,Peas
1841.4,87.6,34.3,Soybeans
1338.5,55.6,34.4,Tomatoes
607.7,62.9,31.2,Tomatoes
1545.1,46.7,29.5,Watermelon
1958.9,87.2,29.6,Maize
1894.7,44.7,33.1,Groundnuts
1875.7,73.3,12.2,Pumpkin
1053.1,65.7,13.5,Soybeans
402.5,78.4,19.5,Pawpaw
772.5,58.9,32.1,Pawpaw
1252.9,71.0,15.4,Cabbage
1620.4,60.5,28.5,Rice
1061.7,69.1,34.6,Cassava
731.0,46.3,22.3,Millet
1406.8,43.3,15.4,Green Grams
1660.2,61.2,34.7,Sweet Potatoes
959.0,59.3,17.0,Garlic
269.9,64.5,10.9,Soybeans
865.1,68.3,33.6,Sweet Potatoes
1835.6,57.7,10.6,Lentils
1007.2,82.5,23.8,Lentils
1990.2,42.9,10.4,Cassava
1250.5,68.6,18.2,Irish Potatoes
411.2,63.3,19.2,Beans
909.1,42.1,10.7,Sorghum
870.3,43.5,27.9,Cassava
328.3,60.9,12.7,Cassava
1058.3,45.6,21.4,Tomatoes
1839.3,46.7,30.7,Lentils
269.9,65.7,19.1,Cabbage
374.3,60.2,22.4,Bananas
1956.8,83.9,27.4,Green Grams
327.7,49.7,19.8,Cassava
1516.6,49.1,25.2,Groundnuts
1961.7,49.1,13.3,Sorghum
1095.4,84.1,25.3,Carrots
987.4,49.8,10.0,Rice
464.5,82.5,31.3,Pumpkin
1513.2,68.5,13.9,Carrots
1160.3,76.2,33.3,Cassava
1770.5,72.4,33.5,Garlic
1319.5,53.2,32.0,Carrots
484.1,42.0,28.2,Peas
233.2,61.2,34.8,Soybeans
583.3,60.0,10.0,Pineapple
1088.0,57.9,14.0,Spinach
1715.8,82.0,25.5,Pineapple
560.0,87.4,13.2,Cabbage
660.9,79.1,11.6,Carrots
1214.9,53.0,32.9,Groundnuts
1946.5,45.7,29.5,Chilies
1915.5,64.4,11.1,Pineapple
1657.8,58.7,20.8,Cassava
226.4,66.4,15.6,Peas
1349.9,66.3,31.5,Tomatoes
1895.7,55.6,25.6,Bananas
1148.0,40.5,15.7,Tomatoes
1277.7,51.1,24.6,Maize
595.7,82.0,24.5,Maize
678.7,85.1,27.7,Kale
1076.5,42.3,25.4,Chilies
879.5,82.7,17.2,Rice
1102.7,70.5,30.4,Spinach
1544.5,77.4,18.9,Peas
1829.0,64.1,28.0,Spinach
1053.8,45.1,17.7,Soybeans
775.2,71.1,28.6,Spinach
1041.8,82.0,29.2,Pawpaw
813.3,73.5,10.4,Watermelon
1450.7,75.2,17.2,Sunflower
1608.4,65.5,12.2,Maize
1857.3,75.6,15.1,Pumpkin
1023.0,79.6,19.1,Pawpaw
1672.5,71.1,30.1,Cowpeas
997.8,71.8,13.0,Groundnuts
1621.2,61.6,31.7,Bananas
1177.1,84.3,34.4,Pineapple
1226.7,64.5,26.5,Groundnuts
603.3,46.4,27.0,Tomatoes
1465.7,41.2,19.8,Spinach
214.6,57.0,27.2,Bananas
414.7,85.6,20.3,Green Grams
1830.3,57.1,12.3,Green Grams
216.0,57.5,12.4,Garlic
1387.0,58.8,12.6,Lentils
1201.1,40.6,16.0,Beans
539.3,44.1,19.5,Sunflower
1042.8,87.0,29.1,Sweet Potatoes
967.5,60.1,26.0,Rice
1982.6,70.6,15.4,Chilies
1083.9,44.1,13.6,Cabbage
590.2,67.7,30.7,Sorghum
708.6,70.7,23.9,Soybeans
1772.7,52.6,32.9,Peas
1961.4,57.1,16.4,Cowpeas
800.7,75.0,19.3,Pawpaw
1721.4,64.4,21.7,Sunflower
1534.9,75.7,26.9,Sorghum
288.2,79.7,18.6,Kale
1309.9,61.2,22.6,Pawpaw
1817.9,49.6,14.9,Spinach
1608.7,72.1,25.6,Garlic
1572.6,82.8,30.0,Watermelon
851.1,47.5,24.5,Watermelon
1251.3,78.1,22.1,Millet
1297.3,62.7,34.9,Cucumber
1815.0,42.8,25.8,Millet
1771.0,71.2,33.8,Tomatoes
1262.0,67.4,19.0,Cabbage
249.1,57.1,10.7,Lentils
1314.2,78.8,33.4,Soybeans
1826.4,86.0,15.4,Maize
1088.9,48.1,33.1,Peas
939.1,53.4,16.0,Chilies
1663.9,59.4,26.4,Tomatoes
1651.7,74.9,29.9,Cabbage
1178.4,69.8,21.8,Peas
1305.1,50.4,25.9,Irish Potatoes
1218.6,64.8,13.1,Maize
1340.6,57.4,23.6,Wheat
1641.1,63.5,13.6,Cucumber
1462.2,65.3,29.0,Cucumber
740.0,89.4,23.0,Soybeans
1763.1,60.3,31.4,Beans
1666.0,43.6,18.4,Sorghum
533.6,87.4,12.6,Cassava
307.8,64.4,17.7,Green Grams
486.3,81.3,26.8,Spinach
718.2,55.0,30.5,Peas
1456.3,79.3,20.2,Carrots
1047.4,72.7,16.9,Millet
410.4,80.3,22.8,Garlic
695.7,54.9,23.6,Wheat
1633.7,43.3,28.9,Kale
1785.7,71.5,15.5,Beans
1194.1,77.8,15.0,Bananas
1455.3,66.1,32.7,Rice
1555.2,58.3,30.2,Tomatoes
986.3,83.4,32.1,Chilies
1286.9,84.9,32.6,Lentils
1051.1,71.0,29.2,Cabbage
1747.0,64.6,19.6,Bananas
222.8,78.4,25.7,Cucumber
679.4,54.6,33.1,Pineapple
421.7,63.6,12.4,Watermelon
1011.8,64.1,31.9,Spinach
1866.5,80.6,34.4,Onions
1876.4,64.5,12.1,Cassava
434.8,83.5,23.4,Maize
415.0,76.9,34.1,Cassava
1732.8,59.2,19.0,Cucumber
1912.8,87.5,17.3,Beans
1643.4,86.6,16.3,Cowpeas
1100.4,72.4,17.6,Soybeans
445.6,56.1,31.0,Cassava
669.9,86.7,21.2,Garlic
1285.1,64.1,12.9,Cowpeas
653.6,62.2,16.4,Rice
1911.0,55.1,34.4,Maize
1176.7,52.3,32.9,Cabbage
1672.6,67.7,14.6,Rice
1051.8,61.0,28.7,Sorghum
1204.1,48.1,27.5,Carrots
1013.4,87.4,23.5,Peas
982.4,74.9,27.0,Watermelon
889.0,43.9,33.8,Tomatoes
590.2,67.9,24.1,Sweet Potatoes
1068.6,51.1,33.3,Tomatoes
1507.0,68.2,29.4,Sorghum
615.7,80.2,22.8,Groundnuts
1352.3,62.5,14.5,Wheat
1959.0,58.8,15.3,Cowpeas
1831.4,80.4,11.6,Millet
1181.9,60.2,23.4,Bananas
1848.3,43.0,32.9,Wheat
