Rainfall,Humidity,Temperature,pH,Label
1289.21,74.18,12.15,5.95,Cowpeas
488.47,78.55,12.1,7.28,Bananas
582.04,45.29,29.7,7.31,Carrots
701.43,43.16,18.59,6.31,Green Grams
816.72,59.41,14.25,4.84,Irish Potatoes
646.54,75.63,33.96,6.73,Wheat
1433.05,46.54,22.86,7.49,Sweet Potatoes
946.86,62.32,27.96,6.46,Peas
1000.22,40.91,34.29,4.58,Rice
1053.11,68.94,24.91,7.31,Irish Potatoes
520.25,65.05,25.46,4.6,Maize
441.35,77.08,15.65,5.64,Carrots
391.88,66.63,33.48,5.52,Lentils
1474.08,45.08,22.17,5.15,Tomatoes
1486.25,64.0,10.4,6.13,Irish Potatoes
541.96,58.55,19.03,5.49,Cabbage
755.39,43.48,17.52,7.72,Onions
803.08,87.52,25.59,4.91,Bananas
655.03,76.19,30.0,4.89,Cowpeas
1021.41,48.56,10.93,7.26,Cassava
336.97,43.84,21.29,7.11,Onions
926.61,64.32,15.76,7.16,Irish Potatoes
384.31,41.53,20.69,4.67,Maize
310.0,67.72,27.48,7.76,Maize
458.34,40.24,17.93,6.05,Tomatoes
1430.23,68.02,27.5,5.61,Watermelon
505.68,48.06,34.25,7.93,Onions
307.22,72.84,33.77,6.59,Rice
1046.87,79.59,19.2,7.17,Millet
796.05,67.73,11.0,4.67,Sorghum
563.35,80.35,25.86,7.95,Cabbage
375.15,85.54,28.96,4.7,Beans
882.23,55.27,22.56,5.91,Beans
654.73,71.58,18.76,4.68,Wheat
1045.96,48.36,21.95,7.19,Cassava
620.91,47.35,26.54,5.17,Millet
1441.42,86.79,28.52,6.69,Kale
1103.3,77.24,22.75,6.87,Cabbage
1293.09,62.08,24.78,4.63,Cassava
851.57,51.72,25.93,4.99,Peas
729.58,52.36,16.13,7.61,Kale
1013.95,46.17,16.59,5.28,Maize
358.02,40.9,22.08,5.26,Peas
1184.76,55.54,33.15,6.74,Wheat
1417.02,50.21,21.87,5.58,Watermelon
302.27,45.83,29.23,6.57,Cowpeas
1035.35,49.48,11.8,6.16,Sweet Potatoes
560.18,49.18,16.72,5.14,Carrots
1170.96,56.73,17.73,6.62,Tomatoes
422.15,74.05,29.32,7.17,Cabbage
1074.66,86.83,10.46,7.5,Maize
611.89,47.48,26.01,5.33,Wheat
756.02,43.81,14.11,7.89,Tomatoes
582.04,46.46,30.31,7.53,Cowpeas
349.08,84.16,25.05,4.88,Onions
509.81,79.24,10.47,6.32,Sweet Potatoes
499.26,42.99,11.4,7.76,Rice
1440.93,76.94,11.87,5.08,Lentils
503.61,42.48,12.45,6.73,Maize
639.24,50.7,22.04,7.17,Carrots
439.87,52.0,29.99,7.11,Maize
946.43,74.58,28.35,4.77,Carrots
1202.26,44.72,31.3,7.82,Wheat
1463.8,48.56,13.25,7.84,Maize
1110.89,73.99,16.37,8.06,Tomatoes
748.58,72.83,34.92,7.64,Cowpeas
461.61,64.73,23.3,4.86,Kale
580.42,71.33,28.5,6.21,Cowpeas
590.29,79.72,31.77,5.27,Cowpeas
1080.5,45.34,29.84,5.62,Bananas
407.58,85.62,13.13,6.81,Watermelon
762.36,48.75,18.29,5.35,Irish Potatoes
955.7,73.27,23.37,6.96,Millet
1150.18,55.88,26.3,6.04,Sorghum
1042.49,45.22,11.17,6.68,Watermelon
512.89,78.09,34.53,7.29,Maize
1152.37,62.58,15.09,6.93,Watermelon
902.79,86.11,27.44,6.53,Sweet Potatoes
1306.1,72.13,32.03,4.9,Lentils
1079.09,82.86,21.1,7.85,Cabbage
1321.16,58.18,29.2,6.65,Lentils
443.24,79.31,29.31,6.14,Green Grams
952.94,58.83,21.49,7.98,Beans
1205.13,87.94,10.33,8.25,Green Grams
326.15,88.78,31.13,6.63,Irish Potatoes
766.36,58.93,14.7,6.91,Tomatoes
884.38,44.54,33.2,4.93,Millet
453.23,62.3,10.16,7.93,Tomatoes
1481.37,57.09,31.67,7.21,Kale
529.06,55.4,10.29,8.02,Cabbage
370.48,41.14,34.68,5.3,Maize
630.25,67.19,34.68,7.74,Cowpeas
547.64,55.57,11.46,7.33,Onions
1056.53,61.71,20.03,7.78,Bananas
362.19,87.65,28.02,5.76,Green Grams
529.6,56.19,29.21,5.68,Lentils
352.75,71.17,12.4,7.81,Maize
1176.93,42.92,15.19,5.76,Rice
429.32,49.81,31.54,4.98,Beans
982.77,83.51,32.46,6.7,Beans
788.85,76.98,22.96,5.65,Irish Potatoes
381.83,51.33,11.85,7.9,Peas
379.05,52.47,13.54,7.9,Green Grams
1099.21,40.06,15.35,5.7,Millet
801.82,64.26,16.54,7.5,Tomatoes
1430.86,51.34,24.75,5.94,Millet
954.96,48.63,22.24,5.41,Watermelon
354.57,55.42,26.89,6.9,Lentils
416.88,72.1,31.38,7.73,Beans
1184.07,61.11,19.88,6.67,Carrots
1421.54,66.85,32.63,5.36,Rice
1205.09,78.51,24.65,7.97,Irish Potatoes
1102.16,66.44,31.2,7.97,Rice
1484.17,42.68,12.76,5.81,Tomatoes
1284.08,64.35,18.05,4.81,Watermelon
595.68,53.92,31.24,4.77,Beans
1007.74,69.49,18.99,4.88,Cowpeas
1058.85,89.39,19.4,7.06,Lentils
669.86,73.87,12.66,7.03,Cabbage
355.07,74.19,11.15,7.9,Sweet Potatoes
933.01,78.98,27.03,7.83,Green Grams
1471.46,55.29,11.7,6.84,Cabbage
812.02,89.29,20.72,5.59,Irish Potatoes
1126.07,60.31,33.45,8.39,Lentils
695.49,65.46,20.42,5.77,Kale
635.22,89.75,10.38,7.09,Millet
793.6,76.62,20.88,8.09,Sorghum
995.06,75.12,17.0,5.79,Irish Potatoes
1429.96,64.1,22.89,7.97,Tomatoes
1238.08,41.9,19.59,5.86,Cabbage
481.32,43.17,25.98,6.57,Carrots
994.59,40.43,30.66,7.7,Carrots
1363.65,71.84,20.45,7.45,Tomatoes
925.19,71.61,13.08,5.47,Bananas
747.4,51.07,31.53,7.1,Beans
493.24,60.09,25.53,5.73,Wheat
998.63,59.83,15.38,4.8,Bananas
1483.58,56.39,10.3,6.05,Carrots
781.81,57.55,23.11,7.51,Watermelon
1094.24,48.4,25.67,8.04,Tomatoes
423.72,78.17,21.69,7.35,Lentils
1310.91,51.0,15.96,7.83,Rice
613.72,74.31,13.35,5.72,Onions
852.28,58.04,29.94,5.66,Cabbage
1222.47,48.74,28.72,7.67,Bananas
1330.04,42.25,32.41,5.65,Beans
1262.81,77.33,27.12,4.64,Carrots
353.4,83.18,28.25,5.73,Peas
1378.35,56.14,15.8,4.87,Millet
891.47,60.05,13.53,4.71,Beans
912.89,69.3,31.53,7.62,Cowpeas
1044.99,63.45,16.94,4.52,Wheat
1088.94,53.87,10.11,7.31,Green Grams
745.32,87.3,34.22,5.22,Cabbage
840.82,85.84,28.95,7.77,Green Grams
1422.6,89.11,20.08,4.96,Irish Potatoes
550.68,48.66,11.03,8.0,Carrots
686.21,62.29,27.54,4.68,Sweet Potatoes
978.14,83.0,21.07,4.68,Sweet Potatoes
385.33,41.65,16.81,6.94,Irish Potatoes
1373.64,58.56,10.78,4.88,Wheat
1119.01,46.99,14.09,8.28,Sweet Potatoes
1131.28,73.66,23.64,8.39,Green Grams
567.56,71.19,26.05,5.64,Bananas
602.24,81.54,25.57,6.93,Sorghum
663.16,43.67,24.36,4.71,Beans
392.22,77.04,23.14,4.62,Cabbage
1346.81,76.34,20.54,7.48,Irish Potatoes
663.45,51.56,23.76,6.17,Carrots
644.27,75.48,17.48,5.86,Carrots
1169.39,42.93,18.47,6.24,Beans
1059.34,64.38,12.78,8.39,Cassava
741.43,65.75,23.41,8.23,Cowpeas
821.02,89.42,24.45,5.88,Cassava
1166.83,40.95,17.76,4.92,Cabbage
1456.35,68.74,12.07,7.06,Bananas
603.54,73.53,28.37,7.2,Maize
418.28,55.94,12.14,6.67,Cabbage
1047.7,83.22,29.91,5.5,Sorghum
452.21,63.29,17.33,5.7,Wheat
1170.3,60.09,34.0,6.38,Cabbage
1292.62,82.91,29.33,7.57,Watermelon
1351.54,78.18,30.88,5.28,Onions
309.48,40.29,21.87,6.6,Green Grams
686.88,73.06,14.88,8.4,Bananas
885.06,42.51,28.02,4.89,Cassava
355.01,46.48,30.63,4.69,Rice
752.35,66.11,11.72,7.65,Tomatoes
1475.43,54.82,14.81,7.59,Sorghum
1147.2,57.97,32.48,7.37,Cassava
811.23,85.09,23.35,7.95,Kale
380.86,62.43,13.47,5.12,Lentils
599.41,51.99,19.31,7.35,Wheat
1013.93,51.09,14.04,7.09,Cowpeas
1301.66,55.56,11.9,8.15,Wheat
324.59,45.14,29.64,6.47,Maize
504.22,63.83,18.42,4.87,Peas
819.2,88.45,24.43,6.88,Watermelon
1071.04,86.26,23.24,7.2,Millet
477.56,45.98,27.02,5.64,Cowpeas
1310.05,81.81,30.16,6.44,Irish Potatoes
1458.11,58.08,15.81,8.01,Lentils
1329.46,53.74,12.14,6.9,Cowpeas
459.49,87.07,27.74,4.87,Cowpeas
1351.11,63.72,27.73,7.7,Cassava
873.3,51.61,22.44,7.86,Lentils
362.7,86.9,34.47,6.14,Onions
1092.88,49.74,29.03,4.84,Peas
630.45,56.69,31.75,4.57,Bananas
966.63,86.15,12.71,7.33,Beans
908.3,84.88,16.67,8.23,Sweet Potatoes
964.18,83.8,12.21,5.94,Rice
903.58,68.87,22.2,6.41,Onions
817.0,85.38,12.23,5.5,Cassava
1238.39,70.39,12.78,8.3,Kale
812.33,64.09,10.17,6.46,Carrots
1232.23,80.29,32.34,7.09,Peas
565.62,87.93,34.75,6.46,Lentils
1496.07,44.81,15.05,5.06,Cabbage
740.13,72.14,15.07,4.79,Sorghum
761.67,83.51,24.45,7.01,Cowpeas
880.64,69.34,15.41,4.96,Rice
1088.67,80.22,29.15,8.21,Lentils
397.33,80.69,20.6,8.17,Wheat
949.2,86.15,28.11,6.02,Lentils
463.39,82.66,15.94,5.54,Sorghum
1246.77,41.65,19.48,6.32,Sorghum
988.13,44.36,20.56,7.21,Rice
812.26,60.39,11.22,5.58,Carrots
1266.15,88.86,19.1,6.04,Peas
1149.55,59.05,29.19,7.39,Maize
776.27,76.46,30.83,7.21,Green Grams
1181.27,78.9,19.21,8.48,Beans
1015.78,71.04,30.17,7.18,Maize
543.52,68.39,31.55,6.55,Kale
533.36,67.74,18.66,5.83,Peas
447.85,84.34,16.99,7.36,Cowpeas
1097.72,68.31,26.93,7.04,Tomatoes
1422.36,85.3,16.36,7.57,Tomatoes
330.18,85.74,21.61,8.27,Rice
636.69,61.0,24.9,4.74,Irish Potatoes
1333.48,52.73,34.65,7.4,Tomatoes
434.98,76.04,21.94,6.51,Onions
898.96,82.33,18.7,5.48,Kale
1123.49,77.56,13.94,5.67,Cabbage
964.44,77.72,25.84,4.68,Cassava
513.83,69.76,28.68,7.54,Sorghum
751.32,82.61,15.85,5.39,Cassava
481.67,71.7,27.68,6.8,Maize
1262.86,73.59,15.99,5.58,Maize
1277.07,88.43,23.51,5.02,Cabbage
1117.33,48.64,34.01,8.24,Lentils
651.76,81.32,26.29,7.02,Irish Potatoes
1447.64,49.47,13.4,5.9,Cassava
777.12,69.55,29.6,6.69,Tomatoes
450.01,63.77,33.92,5.72,Irish Potatoes
1032.15,87.9,11.78,6.1,Kale
775.92,53.15,12.11,8.39,Wheat
1182.81,83.1,27.46,5.56,Sorghum
935.59,43.92,31.92,5.96,Cabbage
1350.6,51.24,11.5,8.25,Watermelon
593.2,84.1,25.65,8.28,Onions
1402.27,55.99,11.64,5.41,Peas
1092.29,46.51,23.55,6.11,Millet
1372.02,57.93,26.29,6.04,Maize
1458.04,43.68,25.63,7.83,Tomatoes
882.68,43.55,21.71,7.59,Lentils
945.23,81.77,23.17,4.66,Sorghum
1444.03,54.06,22.75,7.19,Bananas
1180.1,66.14,29.51,8.1,Green Grams
1015.94,49.61,22.58,6.62,Carrots
470.56,60.49,23.49,7.66,Beans
500.01,68.64,12.38,4.73,Cowpeas
627.85,67.3,25.9,5.83,Cassava
799.63,63.97,23.26,7.85,Tomatoes
437.86,54.07,27.8,7.77,Onions
816.86,40.44,12.74,5.88,Wheat
708.99,67.24,34.42,5.46,Bananas
720.59,72.23,18.4,4.65,Millet
748.52,57.54,19.69,5.6,Sorghum
578.56,45.97,32.64,7.02,Sorghum
981.79,74.31,32.52,8.32,Millet
698.81,76.22,29.62,6.34,Maize
1178.73,40.6,14.57,4.78,Cassava
1129.64,78.23,24.42,5.01,Rice
703.86,49.91,22.91,7.34,Beans
1300.23,87.5,12.02,8.03,Wheat
1016.66,59.82,12.01,7.95,Bananas
564.5,47.9,19.07,4.99,Beans
469.77,66.92,22.05,8.03,Onions
610.04,60.17,27.96,5.86,Rice
1319.23,78.23,11.11,7.0,Carrots
314.26,54.8,29.5,5.3,Lentils
732.84,78.82,12.67,6.68,Onions
753.8,64.93,32.66,6.63,Lentils
426.01,42.05,10.56,6.33,Irish Potatoes
326.73,48.48,24.03,4.52,Onions
467.93,60.07,26.38,5.54,Peas
601.99,51.51,12.71,7.48,Sweet Potatoes
1232.91,59.05,10.69,8.17,Sorghum
1018.73,83.92,31.83,8.06,Bananas
1474.2,71.72,28.18,5.78,Cabbage
893.1,54.23,28.82,7.76,Green Grams
531.14,78.63,25.26,4.72,Green Grams
782.0,65.82,13.08,7.51,Kale
699.43,65.06,33.64,8.41,Lentils
803.67,68.37,13.34,6.19,Beans
347.5,80.33,13.85,5.27,Wheat
679.93,57.62,26.75,6.15,Rice
399.81,52.89,23.33,4.6,Tomatoes
1257.12,72.04,14.85,5.64,Cassava
811.13,72.28,18.3,7.55,Green Grams
748.79,77.61,31.12,6.77,Sweet Potatoes
967.07,76.77,26.06,8.38,Sorghum
1015.35,84.71,33.0,4.54,Cowpeas
1063.61,45.24,23.39,8.13,Cassava
845.16,72.75,33.01,6.44,Carrots
1088.24,82.61,22.2,6.96,Green Grams
1002.53,50.97,14.36,5.41,Wheat
1155.24,89.03,12.86,7.03,Rice
462.51,82.98,23.95,4.51,Maize
300.41,62.54,29.71,6.95,Lentils
1190.82,42.31,25.25,7.74,Green Grams
1171.45,80.71,30.51,7.68,Bananas
1181.21,42.29,17.15,7.79,Onions
575.27,68.61,16.48,4.73,Cowpeas
813.63,43.3,10.19,6.3,Watermelon
757.94,72.48,34.63,6.05,Cabbage
884.62,61.68,12.5,8.17,Rice
562.89,40.25,16.89,6.64,Beans
661.4,86.21,17.54,5.89,Beans
1020.73,78.89,15.52,6.9,Maize
999.86,54.39,30.17,4.55,Sweet Potatoes
852.23,78.93,14.62,6.26,Wheat
958.94,69.2,21.06,5.2,Lentils
1364.23,52.36,11.89,5.29,Beans
429.85,84.36,18.47,7.15,Cassava
924.41,52.07,25.93,5.35,Cowpeas
423.68,53.16,21.93,5.24,Beans
454.48,61.29,14.99,4.91,Kale
756.43,71.6,16.79,5.8,Sweet Potatoes
948.87,54.04,33.04,6.97,Green Grams
1427.72,59.61,29.71,8.4,Cowpeas
1377.08,51.52,29.34,5.15,Cabbage
1244.91,41.01,19.51,6.79,Peas
587.89,86.23,17.98,5.64,Kale
1020.91,43.79,24.47,6.98,Onions
945.88,66.7,33.98,5.19,Irish Potatoes
422.31,56.52,17.13,7.01,Cowpeas
849.76,65.83,20.45,7.48,Lentils
382.07,47.9,33.13,6.76,Bananas
1372.16,82.37,32.04,6.91,Tomatoes
1103.57,51.88,13.31,5.89,Irish Potatoes
1081.26,40.3,12.26,7.67,Cassava
1269.71,77.52,22.62,4.76,Bananas
1441.56,77.7,15.62,5.21,Sweet Potatoes
1280.74,45.23,10.58,5.73,Cowpeas
1497.77,76.6,12.2,7.08,Rice
594.76,77.74,21.52,4.64,Wheat
1278.19,87.05,11.71,5.88,Kale
689.41,81.24,28.08,8.25,Tomatoes
1435.26,63.82,33.15,7.71,Millet
976.6,81.2,12.18,5.76,Lentils
1072.34,41.82,10.16,5.57,Lentils
1028.18,40.29,28.53,8.32,Green Grams
565.02,55.92,17.96,5.77,Cabbage
423.9,46.58,23.84,7.0,Beans
648.49,76.22,12.54,8.41,Wheat
553.22,86.34,21.87,5.54,Watermelon
1048.29,75.29,32.54,4.83,Lentils
1486.75,85.37,21.92,8.02,Cowpeas
413.01,76.79,10.85,5.62,Carrots
630.5,58.7,18.01,8.46,Beans
1424.55,54.77,19.86,7.32,Watermelon
417.1,84.15,17.39,6.31,Cabbage
667.32,78.58,32.63,5.1,Green Grams
1466.11,74.85,10.1,7.54,Cabbage
597.19,65.26,25.74,7.63,Sorghum
761.71,40.27,27.26,6.06,Wheat
490.86,72.71,24.67,7.38,Watermelon
1207.89,53.38,24.79,4.93,Wheat
1499.39,60.23,23.11,5.47,Cowpeas
1180.32,78.96,29.58,5.88,Cowpeas
605.25,76.7,25.32,8.21,Sorghum
1448.86,57.42,13.57,6.87,Cabbage
607.37,67.24,32.14,8.05,Rice
406.6,66.48,31.95,7.34,Cassava
431.87,73.16,16.1,8.44,Kale
494.95,58.89,16.75,8.14,Maize
1218.9,49.59,21.95,5.73,Irish Potatoes
569.01,66.19,29.52,5.23,Onions
688.86,47.62,28.61,7.24,Carrots
585.34,46.79,28.97,6.22,Sweet Potatoes
324.18,62.74,23.45,6.9,Watermelon
548.39,50.82,28.18,7.36,Rice
814.39,63.52,21.69,8.42,Sweet Potatoes
1199.15,62.7,32.61,8.5,Maize
452.27,46.08,25.54,7.58,Beans
1366.9,66.39,15.62,8.4,Kale
949.68,57.76,19.47,5.63,Millet
1305.72,56.33,18.96,5.61,Wheat
1219.56,84.88,30.39,5.71,Peas
892.92,54.72,10.07,7.06,Carrots
391.38,51.58,16.53,8.25,Green Grams
739.82,52.9,30.85,7.49,Cassava
1010.55,83.5,15.13,7.22,Onions
648.24,73.14,28.77,6.44,Peas
1316.11,81.89,13.84,6.69,Bananas
1398.93,43.03,14.68,7.28,Rice
923.51,53.72,22.51,6.77,Millet
738.81,57.99,24.27,4.79,Irish Potatoes
485.67,79.8,13.56,4.69,Carrots
334.1,50.63,12.81,4.75,Irish Potatoes
1358.69,81.06,27.05,4.89,Lentils
1350.28,77.52,20.31,5.64,Sweet Potatoes
618.08,86.15,30.42,8.21,Peas
601.47,44.2,26.6,6.74,Lentils
406.28,78.19,19.5,5.2,Lentils
637.12,40.79,11.75,4.95,Millet
1262.32,51.55,28.48,8.31,Rice
682.53,65.12,24.11,6.45,Cowpeas
962.78,74.81,18.13,5.32,Cabbage
950.71,84.78,23.1,4.84,Maize
877.19,80.49,12.75,5.93,Cowpeas
923.96,87.24,13.1,5.64,Carrots
629.08,46.11,20.16,6.61,Millet
1034.3,54.34,30.26,8.49,Carrots
883.69,71.48,14.7,6.24,Watermelon
923.95,67.28,16.08,5.25,Cowpeas
1182.13,52.89,12.79,4.64,Rice
525.11,61.61,13.41,6.52,Green Grams
1088.1,86.96,32.7,4.67,Beans
754.92,44.72,18.04,7.07,Lentils
1473.32,78.57,14.75,5.17,Rice
917.92,63.04,24.55,4.93,Onions
933.16,41.22,31.3,8.2,Tomatoes
520.98,60.98,26.14,5.65,Carrots
968.43,87.01,17.16,6.49,Peas
1263.14,85.8,16.76,6.31,Maize
730.45,69.73,25.54,6.47,Sweet Potatoes
323.58,53.38,28.05,6.11,Wheat
1255.42,48.37,34.55,6.01,Kale
997.57,62.18,17.02,6.59,Cowpeas
768.16,59.17,31.27,8.16,Maize
419.87,55.32,29.45,8.08,Watermelon
1445.13,65.58,10.63,7.27,Irish Potatoes
1266.46,44.59,13.25,5.97,Maize
1305.31,81.81,14.87,8.0,Bananas
1264.81,65.51,12.52,7.76,Carrots
1067.95,82.36,21.95,4.81,Sorghum
874.42,57.42,12.62,5.01,Cowpeas
371.93,41.23,11.22,5.59,Wheat
946.46,56.01,21.73,8.08,Green Grams
612.55,80.51,29.85,7.84,Kale
1355.76,45.38,15.69,5.28,Green Grams
417.78,74.31,30.2,5.35,Cabbage
595.08,59.63,23.39,8.29,Cabbage
393.78,87.46,32.91,6.64,Lentils
516.92,74.21,23.33,4.74,Cassava
389.83,50.51,31.66,7.22,Cowpeas
740.54,85.29,19.51,5.67,Cabbage
800.52,84.09,17.73,6.3,Rice
1046.47,56.81,17.04,7.52,Watermelon
1336.19,50.42,27.99,4.87,Peas
1222.62,74.4,22.89,4.78,Peas
1416.99,83.75,23.04,7.34,Watermelon
1005.88,65.55,21.7,6.92,Rice
1213.68,71.25,24.35,4.85,Tomatoes
438.58,50.98,18.45,5.58,Rice
468.4,52.92,27.48,7.81,Cabbage
1373.31,43.05,13.85,8.45,Watermelon
748.07,78.6,31.71,7.04,Maize
684.12,63.18,22.92,4.87,Kale
1034.96,89.48,18.59,6.38,Tomatoes
870.86,65.48,13.29,6.63,Wheat
524.64,45.71,25.05,8.35,Irish Potatoes
1043.39,47.57,14.05,8.19,Kale
1212.25,50.62,33.92,6.52,Cabbage
475.31,70.1,16.46,5.64,Tomatoes
1403.94,47.56,22.08,5.05,Beans
806.56,86.74,10.36,8.43,Sorghum
784.79,70.62,26.52,7.93,Beans
750.31,40.43,29.39,4.7,Sweet Potatoes
1122.28,72.07,22.72,7.49,Cowpeas
853.88,52.95,22.94,5.16,Kale
1301.11,68.76,32.29,6.83,Cassava
949.07,53.04,23.87,7.76,Lentils
958.07,60.23,26.86,8.28,Carrots
1229.19,49.59,13.97,8.33,Wheat
845.44,61.45,13.69,5.02,Cowpeas
1268.63,61.99,34.37,5.51,Millet
1329.03,85.52,21.74,8.42,Tomatoes
426.02,81.18,29.42,4.6,Rice
772.61,65.79,15.23,7.44,Beans
323.97,56.76,24.06,4.6,Green Grams
638.63,71.49,11.25,6.04,Kale
714.06,56.89,21.89,7.68,Cassava
340.12,69.47,13.32,6.95,Maize
1072.78,73.23,29.3,7.59,Cassava
1381.64,74.49,20.86,6.69,Millet
572.9,70.7,33.19,5.76,Tomatoes
326.27,58.82,24.22,5.04,Lentils
1356.57,52.12,13.25,6.07,Cassava
1217.61,46.15,20.67,7.93,Cassava
1182.58,43.35,33.29,7.28,Green Grams
453.82,75.91,26.63,7.1,Millet
1306.68,59.82,33.48,6.72,Millet
1128.92,78.03,18.11,4.95,Irish Potatoes
1313.59,76.32,28.62,6.09,Wheat
1310.44,70.92,15.83,5.11,Maize
1309.11,48.13,20.78,5.6,Rice
879.62,61.75,11.59,6.56,Maize
983.07,72.05,23.49,6.59,Cowpeas
375.23,70.56,17.19,6.35,Maize
604.61,70.87,24.58,6.14,Kale
1233.13,79.62,31.06,5.7,Millet
961.69,88.78,10.61,4.64,Carrots
302.94,81.13,27.26,6.43,Tomatoes
470.72,51.31,23.49,7.02,Tomatoes
1479.68,47.97,20.57,6.23,Bananas
876.21,62.18,29.81,5.68,Wheat
1190.02,55.07,15.77,5.81,Peas
394.33,60.18,27.58,5.86,Irish Potatoes
623.0,52.95,15.46,8.39,Bananas
1203.79,45.39,28.4,4.85,Rice
921.9,64.8,20.03,6.92,Millet
369.67,50.1,28.52,7.9,Watermelon
1049.47,78.4,14.61,6.16,Rice
410.49,55.39,26.43,7.98,Tomatoes
1067.4,56.29,27.94,6.72,Bananas
1367.62,55.84,26.78,5.49,Irish Potatoes
1424.51,42.87,30.37,6.09,Millet
814.62,44.54,12.22,6.12,Peas
1451.42,43.73,22.33,6.7,Watermelon
1215.19,50.87,31.58,5.26,Rice
1417.1,59.02,32.32,7.11,Millet
1035.03,53.34,14.79,6.45,Rice
461.45,47.73,23.57,4.77,Carrots
1040.36,43.74,25.86,5.92,Carrots
467.29,56.56,12.52,6.25,Sorghum
1445.91,41.48,16.63,7.14,Lentils
904.5,70.91,25.58,8.34,Beans
651.44,60.64,34.8,4.62,Sweet Potatoes
712.07,77.22,30.15,7.93,Onions
612.58,80.61,15.58,6.6,Watermelon
712.4,57.35,13.31,7.77,Rice
1488.51,64.8,18.78,8.06,Carrots
875.13,73.28,18.14,4.94,Cowpeas
383.42,41.82,15.24,6.31,Sweet Potatoes
1387.59,63.52,10.05,8.33,Rice
984.43,87.81,26.22,8.41,Wheat
943.35,66.4,32.22,5.47,Beans
1141.88,49.48,25.56,8.48,Tomatoes
855.69,44.97,30.99,4.55,Peas
1005.4,69.98,25.51,7.7,Kale
402.87,49.31,29.02,8.37,Cabbage
572.6,81.06,15.07,7.92,Wheat
957.75,74.76,14.72,6.75,Cassava
1464.42,54.89,24.09,5.12,Kale
750.11,73.14,17.04,5.73,Wheat
386.9,87.94,31.56,6.41,Irish Potatoes
1047.93,70.19,30.61,7.5,Green Grams
417.57,56.98,19.56,5.55,Cassava
1452.42,82.62,17.54,5.52,Maize
702.18,73.48,28.48,7.27,Wheat
987.5,79.44,24.89,6.01,Cabbage
941.04,65.41,30.14,8.06,Sorghum
1018.28,60.05,16.0,7.37,Rice
897.39,88.55,29.65,4.52,Carrots
572.8,74.46,34.37,4.68,Bananas
1004.76,72.32,17.71,7.13,Onions
1232.11,75.5,14.9,6.01,Sorghum
635.39,83.13,16.97,8.06,Sorghum
1330.71,46.28,17.3,6.8,Cabbage
1453.46,65.31,28.69,7.44,Onions
1426.46,88.43,11.84,6.79,Kale
520.64,69.32,13.71,6.83,Peas
474.98,59.8,32.43,7.96,Cabbage
435.13,64.64,32.83,6.88,Irish Potatoes
1201.63,75.24,23.33,7.94,Wheat
319.51,69.85,23.55,6.35,Carrots
1137.03,75.66,31.93,7.81,Wheat
510.75,59.34,23.51,6.22,Sorghum
1055.11,87.22,32.95,8.2,Sorghum
887.39,53.21,10.3,7.31,Onions
440.48,75.96,27.33,5.98,Sorghum
1430.87,70.2,26.99,5.18,Irish Potatoes
1447.83,86.07,21.91,7.61,Maize
1421.47,84.95,27.25,7.03,Peas
1131.74,44.96,30.5,4.68,Watermelon
1458.69,52.11,22.46,5.66,Millet
1108.71,47.32,34.76,7.07,Kale
448.22,73.22,10.95,8.02,Watermelon
526.42,53.85,24.18,6.12,Millet
877.74,59.55,11.17,5.32,Green Grams
1307.87,71.62,33.74,4.57,Rice
333.55,88.54,19.86,7.78,Bananas
604.64,86.05,34.77,7.03,Sorghum
1009.55,65.35,25.78,4.79,Irish Potatoes
851.89,78.43,31.77,6.78,Beans
347.0,86.74,20.43,6.34,Green Grams
622.93,43.85,32.6,7.8,Onions
976.77,57.17,17.63,8.06,Peas
327.05,69.92,29.81,5.44,Carrots
987.65,89.27,23.89,4.63,Green Grams
403.15,76.33,17.49,6.95,Lentils
342.24,66.77,34.07,4.71,Peas
952.87,67.02,11.44,6.95,Bananas
1073.12,67.66,10.25,7.62,Millet
508.95,64.12,33.8,6.99,Onions
643.07,73.31,23.41,7.37,Onions
751.51,57.89,34.34,8.24,Sorghum
961.41,78.28,26.49,6.49,Maize
1150.61,47.87,13.17,5.59,Wheat
915.49,76.48,10.14,6.9,Tomatoes
1486.59,84.18,26.09,8.09,Millet
873.63,78.73,32.71,5.3,Carrots
903.83,42.76,22.71,6.56,Cabbage
373.13,81.76,27.33,7.38,Maize
1218.62,75.84,29.33,8.09,Onions
1334.41,60.23,27.98,7.54,Watermelon
447.36,61.4,23.87,6.87,Lentils
1003.77,78.51,25.91,5.15,Cassava
1223.58,80.92,32.68,4.55,Wheat
473.04,76.94,28.31,6.45,Kale
1457.03,51.84,28.45,8.37,Cowpeas
995.74,82.6,11.85,4.97,Wheat
500.99,65.03,30.11,7.08,Green Grams
765.69,83.75,10.44,6.9,Tomatoes
1450.26,87.43,23.78,7.91,Cowpeas
1316.87,88.59,20.78,6.54,Cassava
1041.22,52.09,26.77,6.53,Peas
367.07,72.98,10.06,5.22,Tomatoes
735.78,59.17,23.82,6.86,Bananas
1076.45,87.88,30.62,5.72,Watermelon
521.51,74.06,10.76,5.19,Tomatoes
1244.88,79.95,20.64,7.34,Kale
929.3,85.07,23.67,5.47,Bananas
1147.63,85.12,11.39,7.67,Sweet Potatoes
